id,time,time_period,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.27,2014-05-05,16-24,0.29285714285714287,8.723378048780488,50.711000000000006,,,,,,40.51616666666666,,,,,,,,,58.11106248696644,
AS14.27,2014-05-06,0-8,0.004166666666666662,12.025200000000002,61.417,,,,,,,,,,,,,,,36.620400047302255,
AS14.27,2014-05-06,8-16,0.13541666666666655,6.170894736842105,49.48233333333334,,,24.439500000000002,,3.032,,,,,,,,,,31.06340542999475,
AS14.27,2014-05-06,16-24,0.15416666666666667,7.088589285714286,78.77837142857143,,,,,,75.54920000000001,,,,,1.0,,,,64.23052727525885,
AS14.27,2014-05-07,0-8,0.013541666666666625,6.305,65.783,,,,,,,,,,,,,,,20.733000040054314,
AS14.27,2014-05-07,8-16,0.1,11.417328571428573,52.13916666666667,,,11.046,,7.6530000000000005,21.806,,,,,1.0,0.3333333333333333,0.6666666666666666,7.666666666666667,35.142119044349286,1.0
AS14.27,2014-05-07,16-24,0.2223923320762967,8.654806451612902,60.4613125,,,,,9.536999999999999,53.25,,,,,1.0,1.0,1.0,8.0,49.405787872545616,
AS14.27,2014-05-08,0-8,0.0,13.6875,23.175,,,,,,,,,,,,,,,25.28199994564055,
AS14.27,2014-05-08,8-16,0.09166666666666663,5.28547619047619,130.9228,,,,,10.069666666666667,,,,,,,0.6666666666666666,0.0,6.666666666666667,61.22669234642618,
AS14.27,2014-05-08,16-24,0.12237787356321846,5.749606741573034,48.09390476190476,,,29.4718,,7.561999999999999,53.2829,,,,,1.0,0.5,0.5,7.5,47.43322057934371,
AS14.27,2014-05-09,0-8,0.003125,9.58375,23.942,,,,,,73.06933333333333,,,,,,,,,43.33510000705718,
AS14.27,2014-05-09,8-16,0.21770833333333328,7.9208985507246386,38.915333333333336,,,12.28125,,12.202333333333334,68.788,,,,23.144,,1.0,-0.6666666666666666,5.666666666666667,32.39867389720418,1.0
AS14.27,2014-05-09,16-24,0.07708333333333334,6.085753424657534,36.64609090909091,,,11.473333333333334,,7.047,46.98076470588235,,,,,1.0,1.5,0.5,7.5,36.4010434643082,1.0
AS14.27,2014-05-10,0-8,0.0,10.6545,85.389,,,,,,19.112,,,,,,,,,168.438999891281,
AS14.27,2014-05-10,8-16,0.21997126436781606,5.570018018018018,43.80404651162791,,,11.015,,11.471333333333334,221.87650000000002,28.979,,,19.49975,1.0,0.0,0.3333333333333333,7.0,40.87596052571349,
AS14.27,2014-05-10,16-24,0.08229166666666671,6.660802631578948,38.3674375,,,28.1855,,9.6085,20.762166666666666,,,,,,1.5,-0.5,6.0,29.004862074194293,
AS14.27,2014-05-11,0-8,0.042365506329113914,5.389666666666667,23.63036363636364,,,,,,20.87425,,,,,,,,,77.69265214256612,
AS14.27,2014-05-11,8-16,0.09980072463768125,5.085666666666667,50.48864102564102,,,,,9.713000000000001,48.86211111111111,,,,18.707071428571428,,1.6666666666666667,0.3333333333333333,6.666666666666667,65.72802858352657,
AS14.27,2014-05-11,16-24,0.08645833333333337,7.127391752577319,68.13266666666667,,,,,6.5585,84.58579999999999,,,,41.458,1.0,1.0,0.5,7.5,51.930148129109995,
AS14.27,2014-05-12,0-8,0.028125,8.599666666666666,37.186,,,,,,,,,,31.067,,,,,59.94550001621245,
AS14.27,2014-05-12,8-16,0.07916666666666661,6.296108108108108,53.1955,,,45.848,,11.0615,31.643,,,,,,0.0,1.0,8.0,26.234038490515466,
AS14.27,2014-05-12,16-24,0.192816091954023,6.3552463768115945,60.132,,,23.957,,11.155333333333333,56.481500000000004,,,,,1.0,0.0,1.0,7.666666666666667,55.025125031669944,
AS14.27,2014-05-13,0-8,0.017708333333333375,7.9614545454545445,73.0255,,,,,,,,,,,,,,,54.246285676956184,
AS14.27,2014-05-13,8-16,0.08645833333333333,6.596081395348838,46.321299999999994,,,4.6930000000000005,,8.711666666666666,31.826833333333337,,,,,1.0,1.0,0.6666666666666666,7.0,35.94502084950605,1.0
AS14.27,2014-05-13,16-24,0.10833333333333342,6.059536231884058,36.036541666666665,,,,,10.6045,38.461588235294116,,,,,,0.5,0.0,6.5,38.40162744241602,
AS14.27,2014-05-14,0-8,0.0010416666666666625,,,,,,,,,,,,,,,,,,
AS14.27,2014-05-14,8-16,0.18809523809523815,5.911096774193548,62.8605,,,,,12.069500000000001,92.9168,,,,,,0.5,0.5,7.5,58.687611116303316,
AS14.27,2014-05-14,16-24,,,,,,,,,,,,,,,1.5,1.0,7.5,,
AS14.27,2014-05-15,8-16,,,,,,,,,,,,,,,1.5,0.5,7.0,,
AS14.28,2014-02-17,8-16,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.28,2014-02-19,8-16,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-02-19,16-24,,,,,,,,,,,,,,,,,,,1.0
AS14.28,2014-02-22,8-16,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-02-22,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-02-25,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-02-28,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-03-04,8-16,,,,,,,,,,,,,,,,,,,1.0
AS14.28,2014-03-05,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-03-06,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-03-07,8-16,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-03-15,16-24,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.28,2014-03-17,8-16,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-03-18,8-16,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-03-19,8-16,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-03-19,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-03-20,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-03-21,8-16,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-03-24,8-16,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.28,2014-03-26,8-16,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-03-27,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-03-28,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.28,2014-03-31,16-24,0.024151166629980184,14.357684210526317,18.643,90.5005,53.16566666666666,,,20.274,62.83327272727272,,,3.0885,,,0.0,0.0,6.5,77.93487498164174,
AS14.28,2014-04-01,0-8,0.0010593220338983,5.398,23.245571428571427,9.337,6.355999999999999,,,,317.84400000000005,,,,,,,,,445.9429999589922,
AS14.28,2014-04-01,8-16,0.2004951380175923,12.33798469387755,30.51282142857143,2.004,5.777,91.3458,,14.0136,46.05738888888889,49.99733333333333,,,,,0.0,,8.0,51.03499999615031,
AS14.28,2014-04-01,16-24,0.1782754797488674,11.766574074074073,21.580214285714284,,6.042333333333333,,,20.1575,40.645875000000004,40.0466,,,,1.0,0.0,0.0,7.0,32.50065151127903,
AS14.28,2014-04-02,0-8,0.001050420168067225,7.531000000000001,13.727333333333334,,3.7816666666666663,,,,149.469,,,,,,,,,102.29466668764753,
AS14.28,2014-04-02,8-16,0.07363550861075527,9.044242857142857,39.12797826086956,,18.796714285714284,,,12.76,29.47147619047619,,,14.476695652173913,,,0.3333333333333333,0.3333333333333333,6.666666666666667,63.95940001712127,
AS14.28,2014-04-02,16-24,0.0549611026011092,7.576822580645161,42.047285714285714,126.31042857142857,,63.557,,16.66425,59.569942857142856,80.067,,13.041263157894736,45.055,1.0,-1.0,0.5,7.0,102.40443858347443,
AS14.28,2014-04-03,0-8,0.00854700854700855,11.37855,78.11683333333333,40.791599999999995,,,,,256.6136666666667,,,,16.252,,,,,662.7476667563132,
AS14.28,2014-04-03,8-16,0.3664402173913043,11.839736526946108,35.223416666666665,73.2705,12.607333333333335,,,14.219666666666667,22.840899999999998,30.693,,,,,1.0,1.6666666666666667,9.0,45.79638541986545,
AS14.28,2014-04-03,16-24,0.07835192816047275,49.65903333333333,32.58072727272727,45.008250000000004,,,,13.585666666666667,59.04793333333334,,,,35.7165,,-1.5,0.0,6.5,51.49453705328486,
AS14.28,2014-04-04,0-8,0.014130434782608689,46.996785714285714,27.337,22.379,,,,,49.2226,,,,,,,,,91.64115386742809,
AS14.28,2014-04-04,8-16,0.2919696135878174,8.671542372881355,60.925872340425535,34.696,11.374666666666668,97.09200000000001,,13.850200000000001,66.52972222222222,39.38216666666667,11.044,,52.184,1.0,0.0,-0.5,5.0,101.80381356659582,
AS14.28,2014-04-04,16-24,0.06861778890012371,8.347205882352942,48.29707692307692,201.9485,,,,12.364333333333335,76.30370588235294,,,11.708857142857143,5.346,,-2.0,1.0,8.0,81.01982716866479,
AS14.28,2014-04-05,0-8,0.004081838339044538,27.7036,,,,,,,62.53966666666667,,,,,,,,,236.15775007009512,
AS14.28,2014-04-05,8-16,0.0455347775332662,6.4565242718446605,54.20852,56.3425,,,,13.301,44.781749999999995,,8.355,15.495315789473684,,,-0.3333333333333333,0.6666666666666666,7.333333333333333,65.57690906524655,
AS14.28,2014-04-05,16-24,0.03396275634457191,12.971622448979593,19.719833333333334,30.1701,,76.2075,,17.8825,59.07033333333332,,,12.536449999999999,5.05,,-1.5,1.0,8.0,66.2567842988407,
AS14.28,2014-04-06,0-8,0.0,,,,,,,,,,,,,,,,,,
AS14.28,2014-04-06,8-16,0.03042943083511034,6.966301369863014,40.032125,32.96633333333333,,,,9.803666666666667,74.19130769230769,,21.088,,,,-0.3333333333333333,0.6666666666666666,7.0,115.24900000023119,
AS14.28,2014-04-06,16-24,0.0063296793076204755,6.40606779661017,32.55225,235.249,,,,10.542,61.89414285714286,,,,,,-1.0,0.5,7.5,64.81048483559582,
AS14.28,2014-04-07,0-8,0.004273504273504275,777.1540833333333,42.9154,,,,,,217.29099999999997,,,,55.789,,,,,235.90100007057225,
AS14.28,2014-04-07,8-16,0.14186496627719186,8.138333333333334,37.87716666666667,51.26525,,,,14.602666666666666,32.98172727272728,,,,,,0.3333333333333333,1.5,8.0,57.98525000214577,
AS14.28,2014-04-07,16-24,0.18886246643957844,8.348703448275861,41.17125641025641,109.61075,7.879333333333334,18.955666666666666,,10.597,70.79845945945947,50.855999999999995,,,44.352,,0.0,1.0,8.0,107.64209460567784,
AS14.28,2014-04-08,0-8,0.010330578512396688,4.69425,25.764499999999998,,,,,,106.73466666666667,82.338,,,12.993666666666668,,,,,111.08725008368492,
AS14.28,2014-04-08,8-16,0.21788958156969973,11.377119791666667,37.89947435897436,,,74.429,,11.382666666666665,32.06720833333333,38.611,19.103,,,,0.0,0.6666666666666666,7.333333333333333,43.65445219330166,
AS14.28,2014-04-08,16-24,0.06833109916660592,42.48443902439025,13.829357142857143,,,,,11.621,47.16591666666667,,,,15.074,,-0.5,1.5,8.5,26.0254464319774,
AS14.28,2014-04-09,0-8,0.11351820361284568,8.417212121212122,30.838,,,4.021,,,44.667142857142856,,,,,,,,,205.02389472409274,
AS14.28,2014-04-09,8-16,0.3192407024793389,9.260960591133005,32.094793103448275,76.916,31.124666666666666,,,9.514666666666667,31.182175,,,,,,,,,71.06147871372549,1.0
AS14.28,2014-04-09,16-24,0.3170933173782802,5.865741176470588,36.574041666666666,,,,,30.938166666666664,15.373142857142856,,,6.101,,,-1.0,1.0,7.0,33.52985999584196,
AS14.28,2014-04-10,0-8,0.0052910052910052855,5.23775,82.47800000000001,,,,,,115.61899999999999,,,,,,,,,97.07975000143057,
AS14.28,2014-04-10,8-16,0.36197815664727434,23.999494505494503,39.66947826086956,44.322,7.818333333333334,,,14.558999999999997,27.965899999999998,,,,,,-1.0,0.0,6.0,47.142999980963914,
AS14.28,2014-04-10,16-24,0.27695644270196923,10.645896551724137,35.9794,109.80271428571429,5.0343333333333335,21.615199999999998,,12.6195,38.77736363636364,36.44278947368421,,3.012,,,-1.0,1.0,8.0,64.06479761146366,
AS14.28,2014-04-11,0-8,0.35752931279247063,25.19759090909091,49.77292105263158,,,,,,25.68790909090909,,,,,1.0,,,,54.673339991569534,1.0
AS14.28,2014-04-11,8-16,0.4076609207202477,5.675293333333333,37.50959090909091,,7.233999999999999,,,15.308333333333332,41.17781818181818,39.47122727272727,,4.308,,1.0,-0.6666666666666666,-0.3333333333333333,6.666666666666667,175.87713860285157,
AS14.28,2014-04-11,16-24,0.2561464368079734,9.26647619047619,40.21219565217391,68.318,,,,25.444666666666667,66.71707692307692,22.913200000000003,,,10.104,1.0,-0.5,1.0,8.5,53.85942696989248,
AS14.28,2014-04-12,0-8,0.0,27.404,,,,,,,,,,,,,,,,27.4179999828339,
AS14.28,2014-04-12,8-16,0.0704939175214826,10.932824468085107,32.76182894736842,58.96033333333333,7.753166666666666,65.4742,,16.61,31.399471698113206,,50.387,30.766714285714283,14.090333333333334,,-0.6666666666666666,1.3333333333333333,8.0,69.26041739919914,
AS14.28,2014-04-12,16-24,0.041083750427593886,7.716546218487395,21.02006896551724,39.080666666666666,,4.033,,11.600999999999999,41.07075,,,62.08916666666667,,,-1.0,1.0,7.5,54.546968750655644,
AS14.28,2014-04-13,0-8,0.025166316526610586,6.8835625,29.832222222222224,,,,,,57.7245,,,,,,,,,44.90763636068868,
AS14.28,2014-04-13,8-16,0.04971346811280321,9.566345132743363,38.98927272727273,64.56775,,189.27499999999998,,9.404,72.69451851851852,,,13.1326,38.606,1.0,-0.3333333333333333,1.0,7.0,105.19377551759995,
AS14.28,2014-04-13,16-24,0.0523951475463418,8.810599999999999,74.282,,,,,10.838000000000001,30.011142857142858,,15.027,11.101500000000001,68.253,,-1.0,0.5,7.5,132.58635487864092,
AS14.28,2014-04-14,0-8,0.0,19.791,,,,,,,,,,,,,,,,19.845999956131,
AS14.28,2014-04-14,8-16,0.1984725363150883,43.388797619047615,29.60836666666667,,8.778333333333334,,,13.761000000000001,75.3746,,,36.79657142857143,18.126,,-0.5,0.0,6.333333333333333,34.838271185503174,1.0
AS14.28,2014-04-14,16-24,0.11988626349827589,9.00384,47.784784090909085,38.197,6.361999999999999,47.055,,8.6775,55.05235714285714,7.27,,17.57075,48.132,,-1.5,1.0,7.5,92.6983894925368,
AS14.28,2014-04-15,0-8,0.0,6.9265,63.2985,,,,,,75.411,,,,,,,,,350.754499912262,
AS14.28,2014-04-15,8-16,0.1843967516237162,13.446216216216216,41.123113636363634,,9.763666666666667,12.8705,,19.416,23.148266666666665,,,2.097,,,-0.3333333333333333,0.0,6.0,49.53095163837557,
AS14.28,2014-04-15,16-24,0.16737897327256315,13.215147887323942,27.120348837209303,,13.531571428571429,76.47025000000001,,13.325,63.29157142857143,,,,43.824,,0.0,1.0,8.0,75.01453085004542,
AS14.28,2014-04-16,0-8,0.01059322033898305,6.684399999999999,264.71666666666664,,,4.053,,,200.6146666666667,,,,41.545,,,,,312.93039994239814,
AS14.28,2014-04-16,8-16,0.05259641938044225,21.31698181818182,35.1058085106383,,10.927999999999999,,,8.0425,48.249719999999996,,,,,,0.0,1.0,7.5,50.296233759297955,
AS14.28,2014-04-16,16-24,0.04448733971579341,18.58366197183099,36.61952380952381,291.084,,,,13.044333333333332,65.71988888888889,,,,37.691,,1.0,-1.3333333333333333,5.333333333333333,175.13988888705225,
AS14.28,2014-04-17,0-8,0.00531798245614035,8.1435,23.116333333333333,,,,,,103.87333333333333,,,,,,,,,195.16471430233486,
AS14.28,2014-04-17,8-16,0.19145168660684608,9.287583333333332,28.26295652173913,,,,,10.518,49.00257894736842,,,,,1.0,0.0,1.5,8.333333333333334,52.13726189590637,
AS14.28,2014-04-17,16-24,0.12704257670092473,8.132357541899442,35.71684615384615,86.22,10.414,158.831,,15.727,36.734794871794875,,21.632,,,1.0,-1.0,0.0,7.0,77.07761038123786,
AS14.28,2014-04-18,0-8,0.0,8.5884,60.553,,,,,,107.842,,,,,,,,,213.59649991989156,
AS14.28,2014-04-18,8-16,0.06878016015657441,11.724946107784431,45.45756666666667,30.843400000000003,10.222100000000001,121.838875,,11.085999999999999,27.35670588235294,22.69775,9.035,24.401382978723404,35.589,,-0.3333333333333333,0.5,6.666666666666667,64.18863557556928,
AS14.28,2014-04-18,16-24,0.03547307909584955,8.328375,70.42664285714285,79.59,,,,9.114,33.923500000000004,52.525,,14.295363636363636,,,0.0,-1.0,4.5,75.67442424369585,
AS14.28,2014-04-19,0-8,0.00442477876106195,7.264333333333334,20.130499999999998,75.488,,,,,209.7655,,,,,,,,,416.26249992847426,
AS14.28,2014-04-19,8-16,0.03138346059763639,8.930428571428571,37.74435714285715,99.2645,4.475666666666666,,,9.2085,43.96384615384615,,18.08,25.1249,,,-0.5,-1.0,6.0,52.26220313087106,
AS14.28,2014-04-19,16-24,0.025827103879584864,5.71092,25.950499999999998,10.027,3.703333333333333,,,10.111333333333333,79.13907692307693,67.47366666666666,,19.63575,11.094000000000001,1.0,-0.5,1.0,7.5,79.15026920575367,
AS14.28,2014-04-20,0-8,0.0,,,,,,,,,,,,,,,,,,
AS14.28,2014-04-20,8-16,0.05103380764238573,6.382229508196721,12.722333333333333,27.151,,211.4,,7.095,56.059999999999995,,,21.879793103448275,,,-0.5,1.0,7.5,51.24460787399143,
AS14.28,2014-04-20,16-24,0.042817614546823535,7.721982142857143,23.9425,125.907,,,,10.765666666666666,57.026250000000005,,,24.55933333333333,,,-0.3333333333333333,1.0,8.0,83.3397714138031,
AS14.28,2014-04-21,0-8,0.0021367521367521374,6.664357142857143,9.1495,,,4.379,,,25.137,,,,39.01,,,,,23.321500122547153,
AS14.28,2014-04-21,8-16,0.1336426549883699,10.542629032258064,24.73545,57.391,,15.764999999999999,,9.094666666666667,45.559333333333335,,,16.0305,,,0.0,1.0,7.666666666666667,56.94975758321357,
AS14.28,2014-04-21,16-24,0.09119060236372478,4.575414285714285,28.826090909090908,,,,,9.574,79.0797,42.89575000000001,43.577,,,,-0.5,1.0,8.5,77.27075675371529,
AS14.28,2014-04-22,0-8,0.001050420168067225,5.399333333333334,8.025500000000001,,,,,,10.242,,,,,,,,,873.46799993515,
AS14.28,2014-04-22,8-16,0.33798748395634653,47.33552631578947,54.031888888888886,43.172,,47.307,,10.130666666666666,27.176125,21.0855,,10.1685,,,0.0,1.0,7.5,49.16403748095035,
AS14.28,2014-04-22,16-24,0.12921622309422562,8.400483870967742,36.5465,1494.449,,,,8.0435,58.78345161290323,19.765666666666664,,,14.918666666666667,,-1.5,1.0,7.0,213.85215687284264,
AS14.28,2014-04-23,0-8,0.0032332350773765627,32.61475,35.273199999999996,,,89.514,,,151.47449999999998,,,,,,,,,44.14928571383157,
AS14.28,2014-04-23,8-16,0.13122178623515526,25.461809523809524,43.83015151515151,34.151,10.148666666666665,,,10.600666666666667,37.06292307692308,39.3645,,,,,1.0,1.0,7.0,58.8741250038147,1.0
AS14.28,2014-04-23,16-24,0.1588573510363666,9.049948979591836,44.58815625,53.993,5.778333333333333,4.021,,9.100999999999999,76.28723529411765,90.416,16.097,,26.72,,-1.0,1.0,7.0,118.64237208699075,
AS14.28,2014-04-24,8-16,0.15722082736501447,14.28755172413793,58.10389795918367,187.20149999999998,,41.332,,9.446666666666667,63.6145,,,24.90851724137931,42.065,,0.3333333333333333,1.3333333333333333,8.0,60.84673949850708,
AS14.28,2014-04-24,16-24,0.08104273489056635,12.234991452991451,31.83108695652174,43.173,,,,12.078,40.41317647058823,,,18.70652631578947,29.5,,-1.0,1.0,8.0,61.65354546272397,
AS14.28,2014-04-25,0-8,0.0074152542372881375,9.21409090909091,58.7885,34.246,,32.135,,,78.83200000000001,,,,20.037,,,,,115.8792222340901,
AS14.28,2014-04-25,8-16,0.17604673243637026,23.52014814814815,23.650518518518517,,7.386666666666667,5.108,,11.147666666666666,29.400941176470585,22.38675,,,11.318000000000001,,-0.6666666666666666,1.0,7.0,34.79250817611567,
AS14.28,2014-04-25,16-24,0.20769288593316496,6.227363636363636,21.5696,,,,,12.400500000000001,59.41123076923077,,,10.033,,,0.5,1.0,7.0,40.60641937871131,
AS14.28,2014-04-26,0-8,0.0,18.3546,18.645,,,,,,12.881499999999999,,,,,,,,,26.066384608928974,
AS14.28,2014-04-26,8-16,0.07611444361004578,5.028352941176471,22.52042857142857,19.47675,6.060499999999999,29.7165,23.264,11.549333333333331,53.45838461538461,129.18,40.239,,20.9114,,0.0,1.0,8.0,120.1933846015197,
AS14.28,2014-04-26,16-24,0.022916666666666714,4.9117575757575755,12.190249999999999,,,,,10.722000000000001,52.24975,,,,,,,,,38.26811766624445,
AS14.28,2014-04-27,0-8,0.0,14.641,,,,,,,,,,,,,,,,14.6400001049042,
AS14.28,2014-04-27,8-16,0.058692411265282775,5.7325196078431375,30.74240909090909,22.4909,6.853,25.665999999999997,,7.8115000000000006,84.235,81.521,24.225,16.919857142857143,18.930222222222223,,0.0,0.0,6.0,293.5236749887466,
AS14.28,2014-04-27,16-24,0.10142739076005076,5.6452307692307695,47.687,47.72028571428571,,,,12.561,101.22560000000001,50.30200000000001,,,,,0.5,1.0,8.5,63.96665714808874,
AS14.28,2014-04-28,0-8,0.0,24.53490476190476,,,,,,,,,,,,,,,,22.208999997093557,
AS14.28,2014-04-28,8-16,0.2770701820862659,25.032400000000003,37.58822222222222,37.4995,,,,336.525,41.54871428571429,27.32166666666667,,7.022,,,0.0,1.0,7.0,110.69047368200216,
AS14.28,2014-04-28,16-24,,,,,,,,,,,,,,,-1.0,1.0,8.0,,
AS14.28,2014-04-29,8-16,0.0,3.16,8.015333333333333,,,,,,,,,,,,0.0,0.6666666666666666,6.666666666666667,,
AS14.28,2014-04-29,16-24,,,,,,,,,,,,,,,-0.5,1.0,7.5,,
AS14.28,2014-04-30,8-16,,,,,,,,,,,,,,,-0.3333333333333333,0.0,6.0,,
AS14.28,2014-04-30,16-24,0.030598256251653227,5.742027027027027,13.131344827586208,,,,,11.825,79.20759999999999,,59.238,12.065,,,0.0,0.5,6.5,91.346533314387,
AS14.28,2014-05-01,0-8,0.0,14.421,14.512,,,,,,,,,,,,,,,14.506000161170949,
AS14.28,2014-05-01,8-16,0.07611335206443905,55.48319277108433,23.465862068965517,,4.074,15.3665,,13.905999999999999,46.866699999999994,37.5,3.026,,,,-0.3333333333333333,0.6666666666666666,6.666666666666667,37.32424488846136,1.0
AS14.28,2014-05-01,16-24,0.0963594336039501,11.080277777777779,44.303533333333334,75.85083333333333,17.015800000000002,32.84766666666667,,42.202600000000004,44.79454761904762,45.413,34.804,,40.242,,-1.0,0.0,6.0,82.45653748810294,
AS14.28,2014-05-02,0-8,0.0,16.1115,,,,,,,,,,,,,,,,16.08750009536741,
AS14.28,2014-05-02,8-16,0.1832613083038112,5.903316129032258,26.266433962264152,54.501,,,,10.818666666666667,40.10608333333334,30.166,,5.405,,1.0,0.0,1.0,6.333333333333333,44.793261908349514,
AS14.28,2014-05-02,16-24,0.06352959380820164,27.187055045871556,38.3540625,,5.023,101.4745,,46.49875,57.94228125,,84.101,20.374,,,-1.0,1.0,7.5,114.09752273017712,
AS14.28,2014-05-03,0-8,0.0,2.042,,,,,,,,,,,,,,,,2.05200004577637,
AS14.28,2014-05-03,8-16,0.0996914178743971,12.750881818181819,32.8978,51.175000000000004,,,,10.110666666666667,53.73176470588235,,46.672,13.282923076923076,,1.0,0.0,1.0,7.0,56.04184210509588,
AS14.28,2014-05-03,16-24,0.0629048263648576,11.709993827160494,25.59389285714286,42.387,6.0175,51.81788888888889,,7.774333333333334,45.06313636363637,,,15.100999999999999,43.93,,0.0,1.0,8.0,56.259988235024856,
AS14.28,2014-05-04,0-8,0.011538461538461537,8.585722222222223,11.211285714285713,78.66075000000001,,,,,53.344,,,,,,,,,143.9514999985696,
AS14.28,2014-05-04,8-16,0.0567171533142023,10.950584905660376,41.50969565217392,64.478,,116.64099999999999,,30.112000000000002,33.323,,,21.135399999999997,15.042,,-0.3333333333333333,0.5,6.666666666666667,62.39726865113673,
AS14.28,2014-05-04,16-24,0.01940168930980129,19.40891304347826,26.421222222222223,148.355,,138.059,,8.682,68.80657142857142,39.58833333333333,,13.500666666666666,,,-0.5,1.0,7.0,92.8182962735494,
AS14.28,2014-05-05,0-8,0.015368852459016376,6.164058823529412,35.196,,,,,,153.07833333333335,,,,11.059,,,,,126.07316668828338,
AS14.28,2014-05-05,8-16,0.06770416688439088,6.548386666666667,15.618649999999999,,,,,8.33475,38.50125,,56.426,24.605,,,0.3333333333333333,1.0,7.0,31.382410705089573,
AS14.28,2014-05-05,16-24,0.10882817522792711,6.8704757281553395,29.973666666666666,52.159,4.0165,153.348,,71.16757142857143,35.51652,47.757,27.155,11.146,42.411,,1.0,1.0,7.0,86.12365116075028,
AS14.28,2014-05-06,0-8,0.0,,,,,,,,,,,,,,,,,,
AS14.28,2014-05-06,8-16,0.16149096002037186,32.899144144144145,57.40475,51.442,,,,4.023,48.33744444444444,28.435,,,,1.0,,,,57.38833870041756,
AS14.28,2014-05-06,16-24,0.054795533040417954,27.674123595505616,24.48194117647059,37.83825,3.33725,21.003,,2.305,45.49265,,32.111,66.22,31.711,,,,,81.96856409464127,
AS14.28,2014-05-07,0-8,0.0,13.22325,,,,,,,275.12,,,,,,,,,180.7890000343323,
AS14.28,2014-05-07,8-16,0.058052122631216424,13.297412587412587,28.41576595744681,33.8965,9.158999999999999,52.1182,,9.8335,30.812684210526317,114.847,33.676,,1.119,,0.25,-0.5,6.5,65.21249231925378,
AS14.28,2014-05-07,16-24,0.025848450894141537,7.752223684210526,13.925285714285716,,,37.34725,,22.866666666666664,45.3898125,45.549,,,8.067,1.0,-0.5,0.0,6.0,52.226594570520774,
AS14.28,2014-05-08,0-8,0.0,14.6245,,,,,,,,,,,,,,,,14.621000170707699,
AS14.28,2014-05-08,8-16,0.08346069849060868,27.019452631578947,34.55770588235294,,,148.867,,13.064,59.07557142857143,,,,,,0.0,0.5,6.5,53.88451020571652,
AS14.29,2014-02-17,8-16,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-02-17,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.29,2014-02-19,16-24,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-02-20,0-8,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-02-22,8-16,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-02-22,16-24,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-02-23,8-16,,,,,,,,,,,,,,1.0,,,,,
AS14.29,2014-02-23,16-24,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-02-24,16-24,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-02-25,8-16,,,,,,,,,,,,,,1.0,,,,,
AS14.29,2014-02-27,16-24,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-02-28,16-24,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-03-02,8-16,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-03-04,16-24,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-03-05,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.29,2014-03-06,0-8,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-03-06,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.29,2014-03-07,16-24,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-03-08,8-16,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-03-08,16-24,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-03-10,16-24,,,,,,,,,,,,,,1.0,,,,,
AS14.29,2014-03-13,0-8,,,,,,,,,,,,,,1.0,,,,,
